"opendate","st.address","city","state","long","lat","type"
2001-10-24,"4420 FLORIN ROAD","Sacramento","CA",-121.44561,38.477508,"Wal-MartStore"
2001-10-24,"3801 TAMPA ROAD","Oldsmar","FL",-82.67737,28.042799,"SuperCenter"
2001-10-24,"262 SWANSEA MALL DRIVE","Swansea","MA",-71.21433,41.741551,"Wal-MartStore"
2001-10-24,"6001 CORAL RIDGE DRIVE","Coral Springs (W)","FL",-80.2731,26.30116,"SuperCenter"
2001-10-24,"201 WALTON WAY","Cedar Park","TX",-97.83087,30.501272,"SuperCenter"
2001-10-24,"2760 NO. DIRKSEN PKWY","Springfield (NE)","IL",-89.64379,39.819,"SuperCenter"
2001-10-24,"2801 DUPORTAIL STREET","Richland","WA",-119.28137,46.279657,"SuperCenter"
2001-10-24,"61205 SOUTHGATE PKWY","Cambridge","OH",-81.59243,40.025859,"SuperCenter"
2001-10-24,"12910 STATE ROUTE 664","Logan","OH",-82.40801,39.530972,"SuperCenter"
2001-10-24,"1035 HICKORY CREEK BLVD","Hickory Creek","TX",-97.088337,33.143186,"SuperCenter"
2001-10-24,"1489 MOUNT JEFFERSON ROAD","West Jefferson","NC",-81.47784,36.375468,"SuperCenter"
2001-10-24,"1601 WEST EDGAR ROAD","Linden","NJ",-74.25339,40.633953,"Wal-MartStore"
2001-10-24,"70 PLEASANT VALLEY STREET","Methuen","MA",-71.17935,42.73004,"Wal-MartStore"
2002-01-01,"11094 Enterprise Blvd","Macclenny","FL",-82.075768,30.29183,"DistributionCenter"
2002-01-23,"3700 OWEN ROAD","Fenton","MI",-83.74074,42.78459,"Wal-MartStore"
2002-01-23,"650 BALD HILL ROAD","Warwick (W)","RI",-71.45119,41.705478,"Wal-MartStore"
2002-01-23,"2465 HEMPSTEAD TURNPIKE","East Meadow","NY",-73.55527,40.7143,"Wal-MartStore"
2002-01-23,"8700 NORTH SERVITE DRIVE","Milwaukee (N)","WI",-87.98717,43.163692,"Wal-MartStore"
2002-01-23,"5200 WINDWARD PARKWAY","Alpharetta","GA",-84.30292,34.119177,"SuperCenter"
2002-01-23,"37140 47TH STREET EAST","Palmdale (E)","CA",-118.0375,34.561207,"Wal-MartStore"
2002-01-23,"1731 EAST AVENUE J","Lancaster (E)","CA",-117.97756,34.691946,"Wal-MartStore"
2002-01-23,"7065 NORTH INGRAM AVENUE","Fresno (N)","CA",-119.79832,36.841454,"Wal-MartStore"
2002-01-23,"20307 MOUNTAIN HWY EAST","Spanaway","WA",-122.40517,47.077796,"Wal-MartStore"
2002-01-23,"2610 SOUTH PIONEER ROAD","St. George (S)","UT",-113.55568,37.075039,"SuperCenter"
2002-01-23,"7671 SOUTH 3800 WEST","West Jordan","UT",-111.97566,40.627668,"SuperCenter"
2002-01-23,"2659 OLYMPIC STREET","Springfield","OR",-123.01769,44.061057,"Wal-MartStore"
2002-01-23,"40 INTERNATIONAL DRIVE SOUTH","Mount Olive (Newark)","NJ",-74.70134,40.84405,"Wal-MartStore"
2002-01-23,"2700 SOUTH KIRKWOOD DRIVE","Houston (Andrau)","TX",-95.61255,29.750897,"SuperCenter"
2002-01-23,"3050 EAST MULLAN AVENUE","Post Falls","ID",-116.94564,47.720306,"SuperCenter"
2002-01-23,"1021 ARNOLD DR","Martinez","CA",-122.11501,37.998912,"Wal-MartStore"
2002-01-30,"8230 TALBERT AVENUE","Huntington Beach","CA",-117.9693,33.666269,"Wal-MartStore"
2002-02-20,"2025 PAUL BUNYAN DRIVE N.W.","Bemidji","MN",-94.87105,47.504496,"SuperCenter"
2002-02-20,"4331 HIGHWAY 66","Rogersville","TN",-82.96804,36.413437,"SuperCenter"
2002-02-20,"15594 STATE HIGHWAY 77","Hayward","WI",-91.35255,46.005082,"SuperCenter"
2002-02-20,"4471 WASHINGTON ROAD","Evans","GA",-82.13949,33.551145,"SuperCenter"
2002-03-01,"100 Veterans Dr","Tobyhanna","PA",-75.405176,41.170448,"DistributionCenter"
2002-03-01,"451 Polkville Rd","Shelby","NC",-81.57356,35.302806,"DistributionCenter"
2002-03-02,"255 FM 518","Kemah","TX",-95.02996,29.541285,"SuperCenter"
2002-03-20,"9212 NORTH COLTON STREET","Spokane (N)","WA",-117.4124,47.751674,"Wal-MartStore"
2002-03-20,"45400 MARKETPLACE BLVD","Mount Clemens","MI",-82.83068,42.682081,"Wal-MartStore"
2002-03-20,"1811 MONOCACY BLVD","Frederick (N)","MD",-77.38902,39.423344,"Wal-MartStore"
2002-03-20,"1051 EAST BROAD STREET","Fuquay-Varina","NC",-78.80234,35.575302,"SuperCenter"
2002-03-20,"10200 SULLIVAN ROAD","Baton Rouge (Central)","LA",-91.04812,30.537938,"SuperCenter"
2002-03-20,"3105 COBB PARKWAY NORTH","Acworth","GA",-84.68483,34.052285,"SuperCenter"
2002-03-20,"4505 WEST CHARLESTON BLVD","Las Vegas (W.Central)","NV",-115.18358,36.145303,"SuperCenter"
2002-03-20,"2315 MADISON STREET","Clarksville (S)","TN",-87.2572,36.506407,"SuperCenter"
2002-03-20,"4405 PHEASANT RIDGE DRIVE N.E","Blaine","MN",-93.20001,45.168287,"Wal-MartStore"
2002-03-20,"6500 SATRIALE WAY","Hamilton (E)","OH",-84.52271,39.404856,"Wal-MartStore"
2002-03-20,"50 FOSTER BROOK BLVD","Bradford","PA",-78.65448,41.943791,"SuperCenter"
2002-04-01,"1602 Sparks Dr","Cleburne","TX",-97.403851,32.398062,"DistributionCenter"
2002-04-17,"150 BARNUM AVENUE CUTOFF","Stratford","CT",-73.13221,41.219246,"Wal-MartStore"
2002-04-17,"200 DUTCH MEADOWS LANE","Glenville","NY",-73.96317,42.862193,"SuperCenter"
2002-04-17,"961 RT 6","Corry","PA",-79.65224,41.919028,"SuperCenter"
2002-04-17,"2951 SOUTH BLUE ANGEL PARKWAY","Pensacola (SW)","FL",-87.31919,30.408807,"SuperCenter"
2002-04-17,"11411 EAST KELLOGG","Wichita (E)","KS",-97.23289,37.669803,"SuperCenter"
2002-04-17,"2701 PORT COVINGTON DRIVE","Port Covington","MD",-76.62613,39.273107,"Wal-MartStore"
2002-05-01,"680 Vanco Mill Road","Henderson","NC",-78.382217,36.293523,"DistributionCenter"
2002-05-01,"1301 EAST HIGHWAY 24","Moberly","MO",-92.454752,39.432155,"DistributionCenter"
2002-05-01,"1400 Chillicothe Rd","Washington Court House","OH",-83.397474,39.522945,"DistributionCenter"
2002-05-15,"2550 COORS BLDV. NW","Albuquerque (W)","NM",-106.70851,35.146144,"SuperCenter"
2002-05-15,"100 COMMONS DRIVE","Parkesburg","PA",-75.92047,39.961094,"SuperCenter"
2002-05-15,"1340 SOUTH BEACH BLVD","La Habra","CA",-117.95159,33.934513,"Wal-MartStore"
2002-05-15,"4550 WEST 11TH AVENUE","Eugene (W)","OR",-123.16804,44.062231,"SuperCenter"
2002-05-15,"1200 SOUTH COMMERCE WAY","Brigham City","UT",-112.04736,41.508605,"SuperCenter"
2002-05-15,"3245 LAWRENCEVILLE SUWANEE RD","Suwanee","GA",-84.07485,34.052698,"SuperCenter"
2002-05-15,"3943 GRAND AVENUE","Chino","CA",-117.68737,34.015963,"Wal-MartStore"
2002-05-15,"425 COIT ROAD","Plano (Coit/190)","TX",-96.74038,33.024721,"SuperCenter"
2002-05-15,"130 COMMERCE STREET","Lake Delton (Wis Dells)","WI",-89.79306,43.589593,"SuperCenter"
2002-05-15,"374 WILLIAM S. CANNING BLVD","Fall River (S)","MA",-71.15425,41.685452,"Wal-MartStore"
2002-05-15,"3926 LINDEN STREET","Bethlehem","PA",-75.32938,40.656498,"Wal-MartStore"
2002-05-15,"200 BLAIR MILL ROAD, SUITE 100","Horsham","PA",-75.14386,40.184758,"Wal-MartStore"
2002-06-19,"9750 REISTERTOWN ROAD A","Owings Mills","MD",-76.78388,39.419105,"Wal-MartStore"
2002-06-19,"21920 ROUTE #119","Punxsutawney","PA",-78.97017,40.954059,"SuperCenter"
2002-06-19,"2910 GRANT LINE ROAD","New Albany","IN",-85.82522,38.30382,"SuperCenter"
2002-06-19,"121 WORCESTER ROAD","Framingham","MA",-71.42344,42.318695,"Wal-MartStore"
2002-06-19,"258 RIVER ROAD","Mexico","ME",-70.53351,44.556984,"SuperCenter"
2002-06-19,"775 REGIONAL PARK ROAD","Lebanon","VA",-82.11083,36.876177,"SuperCenter"
2002-06-19,"7081 ARUNDEL MILLS CIRCLE","Arundel Mills","MD",-76.71706,39.167708,"Wal-MartStore"
2002-06-19,"350 WINCHESTER STREET","Keene","NH",-72.28616,42.946418,"Wal-MartStore"
2002-06-19,"189 ROUTE 46 WEST","Saddle Brook","NJ",-74.09474,40.904131,"Wal-MartStore"
2002-06-19,"9400 EAST HAMPDEN AVENUE","Denver (SE)","CO",-104.88338,39.681687,"SuperCenter"
2002-07-17,"#100 CHIPPEWA TOWN CENTRE","Chippewa","PA",-80.33572,40.763899,"SuperCenter"
2002-07-17,"2601 GEO. WASHINGTON MEM. HWY","Tabb","VA",-76.43591,37.112915,"SuperCenter"
2002-07-17,"7101 CEDAR SPRINGS BLVD","Louisville (SE)","KY",-85.59169,38.147232,"SuperCenter"
2002-07-17,"6420 PETRIE WAY","Golden Ring","MD",-76.50365,39.33224,"Wal-MartStore"
2002-07-17,"1585 LIBERTY DRIVE, SUITE #1","Thomasville","NC",-80.08603,35.871,"SuperCenter"
2002-07-17,"2320 BOB BULLOCK LOOP","Laredo (SE)","TX",-99.38274,27.538658,"SuperCenter"
2002-07-17,"1053 FRONTAGE DRIVE EAST","Wiggins","MS",-89.17912,30.94336,"SuperCenter"
2002-07-17,"2300 DIXWELL AVENUE","Hamden","CT",-72.93765,41.357947,"Wal-MartStore"
2002-07-17,"53 WEST GERMANTOWN PIKE","Norristown","PA",-75.33843,40.123708,"Wal-MartStore"
2002-07-17,"7701 SOUTH RAEFORD ROAD","Fayetteville","NC",-78.97037,35.02844,"SuperCenter"
2002-08-14,"270 INDIAN RUN STREET","Exton","PA",-75.63425,40.040505,"Wal-MartStore"
2002-08-14,"100 MALL DRIVE","Steubenville","OH",-80.63426,40.371185,"SuperCenter"
2002-08-14,"60 NOBLE BLVD","Carlisle","PA",-77.19987,40.203458,"SuperCenter"
2002-08-14,"7319 WEST STATE STREET","Garden City","ID",-116.26507,43.641774,"SuperCenter"
2002-08-14,"3018 EAST AVENUE","Central Square","NY",-76.15144,43.299689,"SuperCenter"
2002-08-14,"2300 WEST ATLANTIC BLVD","Pompano Beach (W)","FL",-80.15816,26.22876,"SuperCenter"
2002-08-14,"2400 HARDING HIGHWAY","Lima","OH",-84.08979,40.72255,"SuperCenter"
2002-08-14,"9101 NORTH TARRANT PARKWAY","N.Richland Hills(N)","TX",-97.21818,32.855666,"SuperCenter"
2002-08-14,"1490 HUDSON AVENUE","Irondequoit","NY",-77.60368,43.185163,"SuperCenter"
2002-08-14,"1208 EAST BRANDON BLVD","Brandon (E)","FL",-82.2948,27.911201,"SuperCenter"
2002-08-14,"929 EAST STATE STREET","Athens","OH",-82.09728,39.322847,"SuperCenter"
2002-08-14,"5825 WEST HOPE AVENUE","Milwaukee (C)","WI",-87.9749,43.086711,"Wal-MartStore"
2002-08-14,"428 WALTON DRIVE","Plymouth","WI",-87.98005,43.758674,"SuperCenter"
2002-08-14,"7800 EAST SMITH ROAD","Denver (N)","CO",-104.91945,39.759386,"SuperCenter"
2002-08-14,"137 TEATICKET HIGHWAY","Falmouth","MA",-70.5614,41.578992,"Wal-MartStore"
2002-09-18,"4765 COMMERCIAL DRIVE","New Hartford","NY",-75.28767,43.067169,"SuperCenter"
2002-09-18,"8500 WASHINGTON BLVD","Pico Rivera","CA",-118.08912,33.989013,"Wal-MartStore"
2002-09-18,"13310 TELEGRAPH ROAD","Santa Fe Springs","CA",-118.06821,33.933551,"Wal-MartStore"
2002-09-18,"1701 WEST 133RD STREET","Kansas City (S)","MO",-94.59666,38.896407,"SuperCenter"
2002-09-18,"4524 CHALLENGER AVENUE","Roanoke","VA",-79.92767,37.305769,"SuperCenter"
2002-09-18,"2100 LOOP 410 SE","San Antonio (SE)","TX",-98.41833,29.411583,"SuperCenter"
2002-09-18,"621 UPTOWN BLVD","Cedar Hill","TX",-96.94949,32.588536,"SuperCenter"
2002-09-18,"2225 WEST MARKET ST.","Bloomington","IL",-88.99592,40.477286,"SuperCenter"
2002-09-18,"933 GRAND CAILLOU ROAD","Houma (E)","LA",-90.6903,29.560581,"SuperCenter"
2002-09-18,"5655 EAST SAM HOUSTON PKWY N","Houston (Wallisvl)","TX",-95.18118,29.778526,"SuperCenter"
2002-09-18,"1710 BROADWAY STREET","Pearland (E)","TX",-95.26982,29.56218,"SuperCenter"
2002-09-18,"8500 NORTH WICKHAM ROAD","Viera","FL",-80.69402,28.21981,"SuperCenter"
2002-09-18,"910 WOLCOTT STREET","Waterbury(Reidville)","CT",-72.99861,41.54903,"Wal-MartStore"
2002-10-16,"5521 E ARROWHEAD PARKWAY","Sioux Falls (E)","SD",-96.65801,43.544375,"SuperCenter"
2002-10-16,"2717 HIGHWAY 54 WEST","Peachtree City","GA",-84.57062,33.398992,"SuperCenter"
2002-10-16,"39500 FORD ROAD","Canton","MI",-83.47575,42.33087,"Wal-MartStore"
2002-10-16,"540 HARRY SAUNER ROAD","Hillsboro","OH",-83.5802,39.162917,"SuperCenter"
2002-10-16,"1401 GALAXY DRIVE NE","Lacey","WA",-122.78376,47.085046,"Wal-MartStore"
2002-10-16,"900 BOSTON POST ROAD","Guilford","CT",-72.69791,41.31353,"Wal-MartStore"
2002-10-16,"3180 SOUTH 5600 WEST","West Valley City","UT",-111.99899,40.688246,"SuperCenter"
2002-10-16,"19205 SR 410 EAST","Bonney Lake","WA",-122.16,47.18,"Wal-MartStore"
2002-10-30,"683 TENNEY MOUNTAIN HIGHWAY","Plymouth","NH",-71.64503,43.753837,"SuperCenter"
2002-10-30,"151 EAST 5TH STREET","Long Beach","CA",-118.19225,33.769018,"Wal-MartStore"
2002-10-30,"7250 CARSON BLVD","Long Beach (N)","CA",-118.11329,33.823316,"Wal-MartStore"
2002-10-30,"51450 SHELBY PARKWAY","Shelby Twp","MI",-82.99392,42.662902,"Wal-MartStore"
2002-10-30,"7305 BROAD STREET","Brooksville (E)","FL",-82.38002,28.566183,"SuperCenter"
2002-10-30,"67 NEWTOWN ROAD","Danbury","CT",-73.45441,41.390194,"Wal-MartStore"
2002-10-30,"164 DANBURY ROAD","New Milford","CT",-73.41313,41.581494,"Wal-MartStore"
2003-01-22,"4300 MISSOURI FLAT ROAD","Placerville","CA",-120.79533,38.724682,"Wal-MartStore"
2003-01-22,"2501 ROUTE 130 SOUTH","Cinnaminson","NJ",-74.99805,39.997379,"Wal-MartStore"
2003-01-22,"3990 NESCONSET HIGHWAY","South Setauket","NY",-73.10666,40.932053,"Wal-MartStore"
2003-01-22,"1850 VETERANS MEMORIAL HWY","Islandia","NY",-72.637078,40.922326,"Wal-MartStore"
2003-01-22,"4101 SOUTH CRENSHAW BLVD","Los Angeles(Baldwin)","CA",-118.33705,34.009754,"Wal-MartStore"
2003-01-22,"731 EAST ROCHAMBEAU ROAD","Williamsburg","VA",-76.75793,37.322936,"SuperCenter"
2003-01-22,"18551 NO. 83RD AVENUE","Glendale","AZ",-112.17825,33.657722,"SuperCenter"
2003-01-22,"1819 EAST GENEVA STREET","Delavan","WI",-88.6383,42.63427,"SuperCenter"
2003-01-22,"7235 MARKET PLACE DRIVE","Bainbridge","OH",-81.32748,41.392171,"Wal-MartStore"
2003-01-22,"6310 SOUTH ELM PLACE","Broken Arrow(SE)","OK",-95.80542,35.992283,"SuperCenter"
2003-01-22,"1315 NORTH 21ST STREET","Newark","OH",-82.40054,40.079115,"SuperCenter"
2003-01-22,"1575 SPACE CENTER DRIVE","Colorado Springs","CO",-104.70892,38.858644,"SuperCenter"
2003-01-22,"2250 MAIN STREET NW","Los Lunas","NM",-106.70536,34.786133,"SuperCenter"
2003-01-22,"235 RIDGEDALE AVENUE","Cedar Knolls","NJ",-74.45121,40.821149,"Wal-MartStore"
2003-01-22,"1300 NORTH BARLOW ROAD","Fort Morgan","CO",-103.80625,40.226357,"SuperCenter"
2003-01-22,"11900 ATLANTIC BLVD","Jacksonville","FL",-81.49965,30.348585,"SuperCenter"
2003-02-01,"10695 James Madison Hwy","Gordonsville","VA",-78.208299,37.983039,"DistributionCenter"
2003-02-01,"20131 Met Rd","New Caney","TX",-95.257001,30.170427,"DistributionCenter"
2003-02-01,"868 W Peters Rd","Casa Grande","AZ",-111.740426,32.822779,"DistributionCenter"
2003-03-01,"696 Crenshaw Blvd","Hopkinsville","KY",-87.441874,36.812204,"DistributionCenter"
2003-03-01,"3001 E State Farm Rd","North Platte","NE",-100.734233,41.090113,"DistributionCenter"
2003-03-01,"281 Country Rd 45","Wintersville","OH",-80.679393,40.411236,"DistributionCenter"
2003-03-03,"295 TYLER ROAD SOUTH","Red Wing","MN",-92.53637,44.539036,"SuperCenter"
2003-03-19,"700 MARKETPLACE BLVD","Hamilton","NJ",-74.66915,40.17296,"Wal-MartStore"
2003-03-19,"2875 EAST STATE STREET","Salem","OH",-80.86094,40.898658,"SuperCenter"
2003-03-19,"515 EAST 4TH STREET","Watkins Glen","NY",-76.91606,42.374828,"SuperCenter"
2003-03-19,"551 LIBERTY DRIVE","Greenwood","AR",-94.24376,35.200061,"SuperCenter"
2003-03-19,"8700 ANDERMATT DRIVE","Lincoln","NE",-96.59122,40.740833,"SuperCenter"
2003-03-19,"5010 NORTH 95TH AVE","Glendale","AZ",-112.25225,33.529373,"SuperCenter"
2003-03-19,"8101 OLD CARRIAGE COURT","Shakopee","MN",-93.52556,44.776138,"SuperCenter"
2003-03-19,"10735 PENDLETON PIKE","Lawrence","IN",-85.97041,39.888225,"SuperCenter"
2003-03-19,"2900 TOWNE BLVD","Middletown","OH",-84.38393,39.482957,"Wal-MartStore"
2003-03-19,"10505 BROADWAY","Houston","TX",-95.34036,29.543654,"SuperCenter"
2003-03-19,"3721 NAVARRE AVENUE","Oregon","OH",-83.46933,41.646398,"Wal-MartStore"
2003-03-19,"8280 NORTH CORTARO","Marana","AZ",-111.14888,32.335122,"SuperCenter"
2003-03-19,"263 WAL-MART DRIVE","Camden","DE",-75.58871,39.094699,"SuperCenter"
2003-03-19,"2900 SOUTH RUTHERFORD BLVD","Murfreesboro","TN",-86.34445,35.791021,"SuperCenter"
2003-03-19,"6065 GULL ROAD","Kalamazoo","MI",-85.525359,42.292335,"Wal-MartStore"
2003-03-19,"6301 NW QUANNAH PARKER TRWAY","Lawton","OK",-98.46255,34.613973,"SuperCenter"
2003-04-16,"18700 STATE HIGHWAY 105 WEST","Conroe","TX",-95.6529,30.412229,"SuperCenter"
2003-04-16,"8450 LA PALMA AVENUE","Buena Park","CA",-118.00969,33.841014,"Wal-MartStore"
2003-05-21,"680 CONNECTICUT AVENUE","Norwalk","CT",-73.42869,41.092196,"Wal-MartStore"
2003-05-21,"920 47TH AVENUE","Greeley","CO",-104.75498,40.407853,"SuperCenter"
2003-05-21,"5200 SO. FORT APACHE ROAD","Las Vegas","NV",-115.28485,36.049095,"SuperCenter"
2003-05-21,"300 SOUTH HIGHWAY 160","Pahrump","NV",-116.00994,36.218341,"SuperCenter"
2003-05-28,"200 SUNRISE MALL","Massapequa","NY",-73.46289,40.68085,"Wal-MartStore"
2003-06-18,"145 HILL CARTER PKWY","Ashland","VA",-77.47465,37.754254,"SuperCenter"
2003-06-18,"4770 COLONIAL BLVD","Fort Myers","FL",-81.82841,26.501582,"SuperCenter"
2003-06-18,"22605 TOMBALL PARKWAY","Houston","TX",-95.61882,30.073775,"SuperCenter"
2003-06-18,"24 WALTON DRIVE","brewer","ME",-68.7547,44.78696,"SuperCenter"
2003-06-18,"1617 EAST BEACH BLVD","Pass Christian","MS",-89.27038,30.371623,"SuperCenter"
2003-06-18,"1732 PRECINCT LINE ROAD","Hurst","TX",-97.17681,32.858398,"SuperCenter"
2003-06-18,"4600 E. ROOSEVELT BLVD, BLDG G","Philadelphia","PA",-75.08769,40.017362,"Wal-MartStore"
2003-07-16,"127 GRAND VIEW BLVD","Madison","MS",-90.11552,32.484979,"SuperCenter"
2003-07-16,"5110 TIMES SQUARE","Lansing (E)","MI",-84.41946,42.702128,"Wal-MartStore"
2003-07-16,"3101 FLOYD BLVD","Sioux City","IA",-96.36139,42.554944,"SuperCenter"
2003-07-16,"10420 MAYSVILLE ROAD","Fort Wayne","IN",-85.05941,41.138599,"SuperCenter"
2003-07-16,"805 TOWN CENTRE BOULEVARD","Clayton","NC",-78.4489,35.635275,"SuperCenter"
2003-07-16,"165 VAUGHAN LANE","Pell City","AL",-86.28912,33.606663,"SuperCenter"
2003-07-16,"100 COMMERCE CIRCLE","Bristol","PA",-74.85548,40.108943,"Wal-MartStore"
2003-08-20,"4001 HALLMARK PARKWAY","San Bernardino","CA",-117.35826,34.198189,"Wal-MartStore"
2003-08-20,"8915 NORTH ALLEN ROAD","Peoria","IL",-89.6448,40.764368,"SuperCenter"
2003-08-20,"9401 LIBERIA AVE","Manassas","VA",-77.44915,38.769697,"Wal-MartStore"
2003-08-20,"2850 MAYSVILLE PIKE","Zanesville","OH",-82.00492,39.949377,"SuperCenter"
2003-08-20,"1400 LEAD HILL BLVD","Roseville","CA",-121.2531,38.731976,"Wal-MartStore"
2003-08-20,"1200 HIGHLAND AVENUE","National City","CA",-117.09272,32.670903,"Wal-MartStore"
2003-08-20,"30729 LYON CENTER DRIVE EAST","Milford","MI",-83.62916,42.501401,"Wal-MartStore"
2003-08-20,"1415 LAWRENCE DRIVE","De Pere","WI",-88.07896,44.42042,"SuperCenter"
2003-08-20,"1701 WEST DOROTHY LANE","Kettering","OH",-84.21688,39.695702,"SuperCenter"
2003-08-20,"9025 SPENCER HIGHWAY","Deer Park","TX",-95.04487,29.666781,"SuperCenter"
2003-08-20,"1950 WEST MAIN STREET","Centre","AL",-85.60472,34.141067,"SuperCenter"
2003-08-20,"1131 NORTH BEALE ROAD","Marysville","CA",-121.53735,39.15973,"SuperCenter"
2003-08-20,"1521 NORTH COCKRELL HILL ROAD","Dallas","TX",-96.88253,32.736931,"SuperCenter"
2003-08-20,"1550 SOUTH VALLEY DRIVE","Las Cruces","NM",-106.81463,32.347752,"SuperCenter"
2003-08-20,"1021 EAST PINE STREET","Deming","NM",-107.71282,32.223023,"SuperCenter"
2003-08-20,"2030 FRUITVILLE PIKE","Lancaster","PA",-76.3155,40.072246,"Wal-MartStore"
2003-09-17,"6700 HOLLYWOOD BLVD","Delmont","PA",-79.57266,40.409992,"SuperCenter"
2003-09-17,"15700 METCALF AVENUE","Overland Park","KS",-94.66594,38.860552,"SuperCenter"
2003-09-17,"112 CARROLL ISLAND ROAD","Carroll Island","MD",-76.41533,39.337798,"Wal-MartStore"
2003-09-17,"516 SCHOOL HOUSE ROAD","Kennett Square","PA",-75.71227,39.858137,"Wal-MartStore"
2003-09-17,"35901 CHESTER ROAD","Avon","OH",-82.02167,41.450538,"Wal-MartStore"
2003-09-24,"5650 BAY ROAD","Saginaw","MI",-83.94479,43.473075,"SuperCenter"
2003-10-01,"1005 Sara G Lott Blvd","Brundridge","AL",-85.875032,31.696502,"DistributionCenter"
2003-10-03,"12900 NO. I-35 SVC RD SB","Austin","TX",-97.67621,30.374654,"SuperCenter"
2003-10-28,"32225 HIGHWAY 79 SOUTH","Temecula","CA",-117.20933,33.479467,"Wal-MartStore"
2003-10-29,"5821 CENTRAL AVENUE WEST","Toledo","OH",-83.67037,41.6522,"Wal-MartStore"
2003-10-29,"6745 NORTH CHURCH AVE","Mulberry","FL",-81.97697,27.884256,"SuperCenter"
2003-10-29,"6192 GUNN HIGHWAY","Tampa","FL",-82.55734,28.069755,"SuperCenter"
2003-10-29,"464016 STATE ROAD  200","Yulee","FL",-81.59442,30.63928,"SuperCenter"
2003-10-29,"3035 HAMILTON CHURCH ROAD","Nashville","TN",-86.64782,36.055115,"SuperCenter"
2003-10-29,"1410 SOUTH RANDALL ROAD","Algonquin","IL",-88.31849,42.17315,"Wal-MartStore"
2003-10-29,"190 EAST FM 3040","Lewisville","TX",-97.00771,33.020118,"SuperCenter"
2003-10-29,"2545 RIMROCK AVE","Grand Junction","CO",-108.60506,39.112514,"SuperCenter"
2003-10-29,"3101 WEST KIMBERLY ROAD","Davenport","IA",-90.60303,41.574581,"SuperCenter"
2003-10-29,"10050 GLENWOOD AVENUE","Raleigh","NC",-78.743197,35.906016,"SuperCenter"
2003-10-29,"4622 MORMON COULEE ROAD","La Crosse","WI",-91.21141,43.797116,"SuperCenter"
2003-10-29,"235 EAST DORSET DRIVE","Dixon","CA",-121.81348,38.427208,"SuperCenter"
2003-10-29,"8315 FM 78","San Antonio","TX",-98.30582,29.50198,"SuperCenter"
2003-10-29,"1603 VANCE JACKSON ROAD","San Antonio","TX",-98.52203,29.510562,"SuperCenter"
2003-10-29,"6000 BURKE COMMONS ROAD","Burke","VA",-77.27888,38.788646,"Wal-MartStore"
2003-10-29,"1000 AIRPORT ROAD","Rifle","CO",-107.89755,39.603225,"SuperCenter"
2003-10-29,"77 GREEN ACRES ROAD","Valley Stream","NY",-73.71079,40.651733,"Wal-MartStore"
2003-10-29,"877 FREEPORT ROAD","Pittsburg","PA",-79.86744,40.518701,"Wal-MartStore"
2004-01-21,"100 COLONY LANE","Latrobe","PA",-79.38845,40.299646,"SuperCenter"
2004-01-21,"4505 EAST MCKELLIPS ROAD","Mesa","AZ",-111.6935,33.479868,"SuperCenter"
2004-01-21,"9500 EAST US HIGHWAY 36","Avon","IN",-86.39699,39.764436,"SuperCenter"
2004-01-21,"1601 RINEHART ROAD","Sanford","FL",-81.28761,28.803979,"SuperCenter"
2004-01-21,"5260 WEST 7TH STREET","Reno","NV",-119.89808,39.523088,"SuperCenter"
2004-01-21,"5741 BUFFALO ROAD","Harborcreek","PA",-79.9409,42.169106,"SuperCenter"
2004-01-21,"5501 SOUTH OLIVE STREET","Pine Bluff","AR",-92.04495,34.189398,"SuperCenter"
2004-01-21,"1901 MILWAUKEE AVENUE","Burlington","WI",-88.28132,42.662671,"SuperCenter"
2004-01-21,"1675 ST. LUCIE WEST BLVD","St. Lucie","FL",-80.39786,27.341158,"SuperCenter"
2004-01-21,"35 FRESH RIVER ROAD","Epping","NH",-71.07095,43.045076,"SuperCenter"
2004-01-21,"311 ROUTE 9W","Glenmont","NY",-73.79621,42.600551,"SuperCenter"
2004-01-21,"13420 COAL MINE AVE","Littleton","CO",-105.13052,39.599755,"SuperCenter"
2004-01-21,"501 N 9TH STREET","Kalamazoo","MI",-85.69255,42.272538,"Wal-MartStore"
2004-01-21,"550 HIGHWAY 17 NORTH","North Myrtle Beach","SC",-78.67824,33.823495,"SuperCenter"
2004-01-21,"116 LUCY LANE","Waynesboro","VA",-78.89839,38.076547,"SuperCenter"
2004-01-21,"5550 EAST WOODMEN ROAD","Colorado Springs","CO",-104.76701,38.952366,"SuperCenter"
2004-01-21,"8030 BANDERA ROAD","San Antonio","TX",-98.66784,29.510204,"SuperCenter"
2004-01-21,"2750 COOK ROAD","West Branch","MI",-84.21162,44.288158,"SuperCenter"
